,book,chapter,verse,position,head,word
1533,John,9,38,8,προσεκύνησεν,αὐτῷ
1534,John,10,3,1,ἀνοίγει,τούτῳ
1535,John,10,4,12,ἀκολουθεῖ,αὐτῷ
1536,John,10,5,1,ἀκολουθήσουσιν,ἀλλοτρίῳ
1537,John,10,6,16,ἐλάλει,αὐτοῖς
1538,John,10,13,7,μέλει,αὐτῷ
1539,John,10,25,2,ἀπεκρίθη,αὐτοῖς
1540,John,10,27,14,ἀκολουθοῦσίν,μοι
1541,John,10,28,3,δίδωμι,αὐτοῖς
1542,John,10,29,6,δέδωκέν,μοι
1543,John,10,32,2,ἀπεκρίθη,αὐτοῖς
1544,John,10,32,9,ἔδειξα,ὑμῖν
1545,John,10,33,2,ἀπεκρίθησαν,αὐτῷ
1546,John,10,34,2,ἀπεκρίθη,αὐτοῖς
1547,John,10,37,11,πιστεύετέ,μοι
1548,John,10,38,5,πιστεύητε,ἐμοὶ
1549,John,10,38,9,πιστεύετε,ἔργοις
1550,John,11,2,8,ἀλείψασα,μύρῳ
1551,John,11,2,15,ἐκμάξασα,θριξὶν
1552,John,11,6,10,ἦν,ᾧ
1553,John,11,20,10,ὑπήντησεν,αὐτῷ
1554,John,11,22,11,δώσει,σοι
1555,John,11,30,17,ὑπήντησεν,αὐτῷ
1556,John,11,31,23,ἠκολούθησαν,αὐτῇ
1557,John,11,33,10,συνελθόντας,αὐτῇ
1558,John,11,33,15,ἐνεβριμήσατο,πνεύματι
1559,John,11,41,16,εὐχαριστῶ,σοι
1560,John,11,43,4,ἐκραύγασεν,φωνῇ
1561,John,11,44,10,δεδεμένος,κειρίαις
1562,John,11,44,15,περιεδέδετο,σουδαρίῳ
1563,John,11,50,5,συμφέρει,ὑμῖν
1564,John,11,54,5,περιεπάτει,παρρησίᾳ
1565,John,11,56,15,δοκεῖ,ὑμῖν
1566,John,12,2,3,ἐποίησαν,αὐτῷ
1567,John,12,3,18,ἐξέμαξεν,θριξὶν
1568,John,12,5,12,ἐδόθη,πτωχοῖς
1569,John,12,6,10,ἔμελεν,αὐτῷ
1570,John,12,16,24,ἐποίησαν,αὐτῷ
1571,John,12,21,4,προσῆλθον,Φιλίππῳ
1572,John,12,23,5,ἀποκρίνεται,αὐτοῖς
1573,John,12,26,2,διακονῇ,ἐμοί
1574,John,12,26,5,ἀκολουθείτω,ἐμοὶ
1575,John,12,26,20,διακονῇ,ἐμοὶ
1576,John,12,29,14,λελάληκεν,αὐτῷ
1577,John,12,33,6,ἤμελλεν,θανάτῳ
1578,John,12,34,3,ἀπεκρίθη,αὐτῷ
1579,John,12,38,14,ἐπίστευσεν,ἀκοῇ
1580,John,12,38,20,ἀπεκαλύφθη,τίνι
1581,John,12,40,14,ἴδωσιν,ὀφθαλμοῖς
1582,John,12,40,18,νοήσωσιν,καρδίᾳ
1583,John,12,49,13,δέδωκεν,μοι
1584,John,13,3,5,ἔδωκεν,αὐτῷ
1585,John,13,5,17,ἐκμάσσειν,λεντίῳ
1586,John,13,5,18,διεζωσμένος,ᾧ
1587,John,13,8,15,ἀπεκρίθη,αὐτῷ
1588,John,13,12,20,πεποίηκα,ὑμῖν
1589,John,13,15,4,ἔδωκα,ὑμῖν
1590,John,13,15,9,ἐποίησα,ὑμῖν
1591,John,13,21,7,ἐταράχθη,πνεύματι
1592,John,13,24,3,νεύει,τούτῳ
1593,John,13,26,6,βάψω,ᾧ
1594,John,13,26,13,δώσω,αὐτῷ
1595,John,13,26,19,δίδωσιν,Ἰούδᾳ
1596,John,13,29,23,δῷ,πτωχοῖς
1597,John,13,34,4,δίδωμι,ὑμῖν
1598,John,13,36,14,ἀκολουθῆσαι,μοι
1599,John,13,37,10,ἀκολουθῆσαι,σοι
1600,John,14,2,20,ἑτοιμάσαι,ὑμῖν
1601,John,14,3,7,ἑτοιμάσω,ὑμῖν
1602,John,14,8,6,δεῖξον,ἡμῖν
1603,John,14,8,11,ἀρκεῖ,ἡμῖν
1604,John,14,9,6,εἰμι,χρόνῳ
1605,John,14,9,25,Δεῖξον,ἡμῖν
1606,John,14,11,2,πιστεύετέ,μοι
1607,John,14,16,9,δώσει,ὑμῖν
1608,John,14,21,28,ἐμφανίσω,αὐτῷ
1609,John,14,22,11,ἐμφανίζειν,ἡμῖν
1610,John,14,22,18,καὶ,κόσμῳ
1611,John,14,25,3,λελάληκα,ὑμῖν
1612,John,14,27,3,ἀφίημι,ὑμῖν
1613,John,14,27,8,δίδωμι,ὑμῖν
1614,John,14,27,16,δίδωμι,ὑμῖν
1615,John,14,31,13,ἐνετείλατο,μοι
1616,John,15,3,10,λελάληκα,ὑμῖν
1617,John,15,7,18,γενήσεται,ὑμῖν
1618,John,15,11,3,λελάληκα,ὑμῖν
1619,John,15,14,10,ἐντέλλομαι,ὑμῖν
1620,John,15,15,28,ἐγνώρισα,ὑμῖν
1621,John,15,16,35,δῷ,ὑμῖν
1622,John,15,17,3,ἐντέλλομαι,ὑμῖν
1623,John,15,22,6,ἐλάλησα,αὐτοῖς
1624,John,15,26,8,πέμψω,ὑμῖν
1625,John,16,1,3,λελάληκα,ὑμῖν
1626,John,16,2,16,προσφέρειν,θεῷ
1627,John,16,4,4,λελάληκα,ὑμῖν
1628,John,16,6,5,λελάληκα,ὑμῖν
1629,John,16,7,8,συμφέρει,ὑμῖν
1630,John,16,13,28,ἀναγγελεῖ,ὑμῖν
1631,John,16,14,11,ἀναγγελεῖ,ὑμῖν
1632,John,16,15,18,ἀναγγελεῖ,ὑμῖν
1633,John,16,23,20,δώσει,ὑμῖν
1634,John,16,25,5,λελάληκα,ὑμῖν
1635,John,16,25,13,λαλήσω,ὑμῖν
1636,John,16,25,15,ἀπαγγελῶ,παρρησίᾳ
1637,John,16,25,20,ἀπαγγελῶ,ὑμῖν
1638,John,16,31,2,ἀπεκρίθη,αὐτοῖς
1639,John,16,33,3,λελάληκα,ὑμῖν
1640,John,17,2,3,ἔδωκας,αὐτῷ
1641,John,17,2,11,δέδωκας,αὐτῷ
1642,John,17,2,13,δώσῃ,αὐτοῖς
1643,John,17,4,12,δέδωκάς,μοι
1644,John,17,5,10,δόξασόν,δόξῃ
1645,John,17,5,11,εἶχον,ᾗ
1646,John,17,6,6,Ἐφανέρωσά,ἀνθρώποις
1647,John,17,6,9,ἔδωκάς,μοι
1648,John,17,6,13,ἦσαν,σοὶ
1649,John,17,6,15,ἔδωκας,κἀμοὶ
1650,John,17,7,7,δέδωκάς,μοι
1651,John,17,8,6,ἔδωκάς,μοι
1652,John,17,8,8,δέδωκα,αὐτοῖς
1653,John,17,9,14,δέδωκάς,μοι
1654,John,17,9,16,εἰσιν,σοί
1655,John,17,11,25,δέδωκάς,ᾧ
1656,John,17,11,27,δέδωκάς,μοι
1657,John,17,12,12,δέδωκάς,ᾧ
1658,John,17,12,14,δέδωκάς,μοι
1659,John,17,14,3,δέδωκα,αὐτοῖς
1660,John,17,22,6,δέδωκάς,μοι
1661,John,17,22,8,δέδωκα,αὐτοῖς
1662,John,17,24,4,δέδωκάς,μοι
1663,John,17,24,22,δέδωκάς,μοι
1664,John,17,26,3,ἐγνώρισα,αὐτοῖς
1665,John,18,5,2,ἀπεκρίθησαν,αὐτῷ
1666,John,18,9,10,δέδωκάς,μοι
1667,John,18,10,25,ἦν,δούλῳ
1668,John,18,11,17,δέδωκέν,μοι
1669,John,18,14,7,συμβουλεύσας,Ἰουδαίοις
1670,John,18,15,4,Ἠκολούθει,Ἰησοῦ
1671,John,18,15,17,ἦν,ἀρχιερεῖ
1672,John,18,15,21,συνεισῆλθεν,Ἰησοῦ
1673,John,18,20,2,ἀπεκρίθη,αὐτῷ
1674,John,18,20,5,λελάληκα,παρρησίᾳ
1675,John,18,20,8,λελάληκα,κόσμῳ
1676,John,18,21,9,ἐλάλησα,αὐτοῖς
1677,John,18,22,12,ἔδωκεν,Ἰησοῦ
1678,John,18,22,17,ἀποκρίνῃ,ἀρχιερεῖ
1679,John,18,23,2,ἀπεκρίθη,αὐτῷ
1680,John,18,30,13,παρεδώκαμεν,σοι
1681,John,18,31,20,ἔξεστιν,Ἡμῖν
1682,John,18,32,11,ἤμελλεν,θανάτῳ
1683,John,18,35,17,παρέδωκάν,ἐμοί
1684,John,18,36,33,παραδοθῶ,Ἰουδαίοις
1685,John,18,37,32,μαρτυρήσω,ἀληθείᾳ
1686,John,18,39,4,ἔστιν,ὑμῖν
1687,John,18,39,8,ἀπολύσω,ὑμῖν
1688,John,18,39,15,ἀπολύσω,ὑμῖν
1689,John,19,2,11,ἐπέθηκαν,κεφαλῇ
1690,John,19,3,14,ἐδίδοσαν,αὐτῷ
1691,John,19,4,12,ἄγω,ὑμῖν
1692,John,19,7,2,ἀπεκρίθησαν,αὐτῷ
1693,John,19,9,20,ἔδωκεν,αὐτῷ
1694,John,19,10,6,λαλεῖς,Ἐμοὶ
1695,John,19,11,2,ἀπεκρίθη,αὐτῷ
1696,John,19,11,14,δεδομένον,σοι
1697,John,19,11,21,παραδούς,σοι
1698,John,19,12,28,ἀντιλέγει,Καίσαρι
1699,John,19,16,5,παρέδωκεν,αὐτοῖς
1700,John,19,17,3,βαστάζων,αὑτῷ
1701,John,19,24,24,Διεμερίσαντο,ἑαυτοῖς
1702,John,19,29,10,περιθέντες,ὑσσώπῳ
1703,John,19,29,15,προσήνεγκαν,στόματι
1704,John,19,32,17,συσταυρωθέντος,αὐτῷ
1705,John,19,34,5,ἔνυξεν,λόγχῃ
1706,John,19,40,10,ἔδησαν,ὀθονίοις
1707,John,19,40,18,ἐστὶν,Ἰουδαίοις
1708,John,20,6,7,ἀκολουθῶν,αὐτῷ
1709,John,20,18,7,ἀγγέλλουσα,μαθηταῖς
1710,John,20,19,5,Οὔσης,ἡμέρᾳ
1711,John,20,20,10,ἔδειξεν,αὐτοῖς
1712,John,20,23,7,ἀφέωνται,αὐτοῖς
1713,John,21,1,9,ἐφανέρωσεν,μαθηταῖς
1714,John,21,5,12,ἀπεκρίθησαν,αὐτῷ
1715,John,21,8,6,ἦλθον,πλοιαρίῳ
1716,John,21,13,10,δίδωσιν,αὐτοῖς
1717,John,21,14,8,ἐφανερώθη,μαθηταῖς
1718,John,21,19,6,δοξάσει,θανάτῳ
1719,John,21,19,16,Ἀκολούθει,μοι
1720,John,21,22,15,ἀκολούθει,μοι
1721,Acts,1,2,6,ἐντειλάμενος,ἀποστόλοις
1722,Acts,1,3,17,ὀπτανόμενος,αὐτοῖς
1723,Acts,1,4,4,παρήγγειλεν,αὐτοῖς
1724,Acts,1,5,5,ἐβάπτισεν,ὕδατι
1725,Acts,1,6,18,ἀποκαθιστάνεις,Ἰσραήλ
1726,Acts,1,8,19,καὶ,πάσῃ
1727,Acts,1,8,20,καὶ,τῇ
1728,Acts,1,8,21,καὶ,Ἰουδαίᾳ
1729,Acts,1,8,23,καὶ,Σαμαρείᾳ
1730,Acts,1,10,15,παρειστήκεισαν,αὐτοῖς
1731,Acts,1,14,7,προσκαρτεροῦντες,προσευχῇ
1732,Acts,1,14,9,καὶ,γυναιξὶν
1733,Acts,1,14,11,καὶ,Μαριὰμ
1734,Acts,1,16,21,συλλαβοῦσιν,τοῖς
1735,Acts,1,16,22,γενομένου,συλλαβοῦσιν
1736,Acts,1,19,4,κατοικοῦσιν,πᾶσι
1737,Acts,1,19,5,κατοικοῦσιν,τοῖς
1738,Acts,1,19,6,ἐγένετο,κατοικοῦσιν
1739,Acts,1,19,15,κληθῆναι,διαλέκτῳ
1740,Acts,1,21,5,συνελθόντων,ἡμῖν
1741,Acts,1,21,10,καὶ,ᾧ
1742,Acts,1,26,4,ἔδωκαν,αὐτοῖς
1743,Acts,2,1,3,συμπληροῦσθαι,τῷ
1744,Acts,2,3,3,ὤφθησαν,αὐτοῖς
1745,Acts,2,4,10,λαλεῖν,γλώσσαις
1746,Acts,2,4,16,ἐδίδου,αὐτοῖς
1747,Acts,2,6,17,λαλούντων,διαλέκτῳ
1748,Acts,2,8,8,ἀκούομεν,διαλέκτῳ
1749,Acts,2,11,13,λαλούντων,γλώσσαις
1750,Acts,2,14,14,ἀπεφθέγξατο,αὐτοῖς
1751,Acts,2,14,23,ἔστω,ὑμῖν
1752,Acts,2,17,37,ἐνυπνιασθήσονται,ἐνυπνίοις
1753,Acts,2,22,17,καὶ,δυνάμεσι
1754,Acts,2,22,19,καὶ,τέρασι
1755,Acts,2,22,21,καὶ,σημείοις
1756,Acts,2,22,22,ἐποίησεν,οἷς
1757,Acts,2,23,2,καὶ,τῇ
1758,Acts,2,23,4,καὶ,βουλῇ
1759,Acts,2,23,6,καὶ,προγνώσει
1760,Acts,2,28,2,ἐγνώρισάς,μοι
1761,Acts,2,30,7,ὤμοσεν,ὅρκῳ
1762,Acts,2,30,9,ὤμοσεν,αὐτῷ
1763,Acts,2,33,2,ὑψωθεὶς,δεξιᾷ
1764,Acts,2,39,1,ἐστιν,ὑμῖν
1765,Acts,2,39,8,καὶ,τέκνοις
1766,Acts,2,39,12,καὶ,τοῖς
1767,Acts,2,40,3,διεμαρτύρατο,λόγοις
1768,Acts,2,42,5,καὶ,διδαχῇ
1769,Acts,2,42,10,καὶ,κοινωνίᾳ
1770,Acts,2,42,12,καὶ,κλάσει
1771,Acts,2,42,17,καὶ,προσευχαῖς
1772,Acts,2,43,4,Ἐγίνετο,ψυχῇ
1773,Acts,2,45,11,διεμέριζον,πᾶσιν
1774,Acts,2,46,17,καὶ,ἀγαλλιάσει
1775,Acts,2,46,19,καὶ,ἀφελότητι
1776,Acts,3,5,4,ἐπεῖχεν,αὐτοῖς
1777,Acts,3,6,9,ὑπάρχει,μοι
1778,Acts,3,6,14,δίδωμι,σοι
1779,Acts,3,10,24,συμβεβηκότι,τῷ
1780,Acts,3,10,26,συμβεβηκότι,αὐτῷ
1781,Acts,3,11,18,καλουμένῃ,τῇ
1782,Acts,3,12,16,ἀτενίζετε,ἡμῖν
1783,Acts,3,12,24,ἀτενίζετε,πεποιηκόσιν
1784,Acts,3,12,20,ἢ,ἰδίᾳ
1785,Acts,3,12,21,ἢ,δυνάμει
1786,Acts,3,12,23,ἢ,εὐσεβείᾳ
1787,Acts,3,14,13,χαρισθῆναι,ὑμῖν
1788,Acts,3,16,24,ἔδωκεν,αὐτῷ
1789,Acts,3,20,14,προκεχειρισμένον,ὑμῖν
1790,Acts,3,22,6,ἀναστήσει,ὑμῖν
1791,Acts,3,26,1,ἀπέστειλεν,ὑμῖν
1792,Acts,3,26,14,ἀποστρέφειν,τῷ
1793,Acts,4,1,8,ἐπέστησαν,αὐτοῖς
1794,Acts,4,3,3,ἐπέβαλον,αὐτοῖς
1795,Acts,4,10,4,καὶ,ὑμῖν
1796,Acts,4,10,8,καὶ,λαῷ
1797,Acts,4,16,5,ποιήσωμεν,ἀνθρώποις
1798,Acts,4,16,15,κατοικοῦσιν,πᾶσιν
1799,Acts,4,16,16,κατοικοῦσιν,τοῖς
1800,Acts,4,17,11,ἀπειλησώμεθα,αὐτοῖς
1801,Acts,4,17,18,λαλεῖν,μηδενὶ
1802,Acts,4,21,21,γεγονότι,τῷ
1803,Acts,4,27,23,καὶ,ἔθνεσιν
1804,Acts,4,27,25,καὶ,λαοῖς
1805,Acts,4,29,13,δὸς,δούλοις
1806,Acts,4,30,2,καὶ,τῷ
1807,Acts,4,32,17,ὑπαρχόντων,αὐτῷ
1808,Acts,4,32,23,ἦν,αὐτοῖς
1809,Acts,4,33,2,ἀπεδίδουν,δυνάμει
1810,Acts,4,35,10,διεδίδετο,ἑκάστῳ
1811,Acts,4,37,2,ὑπάρχοντος,αὐτῷ
1812,Acts,5,4,3,ἔμενεν,σοὶ
1813,Acts,5,4,24,ἐψεύσω,ἀνθρώποις
1814,Acts,5,9,9,συνεφωνήθη,ὑμῖν
1815,Acts,5,13,7,κολλᾶσθαι,αὐτοῖς
1816,Acts,5,14,6,πιστεύοντες,κυρίῳ
1817,Acts,5,15,22,ἐπισκιάσῃ,τινὶ
1818,Acts,5,20,9,λαλεῖτε,λαῷ
1819,Acts,5,25,5,ἀπήγγειλεν,αὐτοῖς
1820,Acts,5,28,2,παρηγγείλαμεν,Παραγγελίᾳ
1821,Acts,5,28,4,παρηγγείλαμεν,ὑμῖν
1822,Acts,5,29,10,Πειθαρχεῖν,θεῷ
1823,Acts,5,29,13,ἢ,ἀνθρώποις
1824,Acts,5,31,9,ὕψωσεν,δεξιᾷ
1825,Acts,5,31,15,δοῦναι,Ἰσραὴλ
1826,Acts,5,32,17,πειθαρχοῦσιν,τοῖς
1827,Acts,5,32,19,πειθαρχοῦσιν,αὐτῷ
1828,Acts,5,32,18,ἔδωκεν,πειθαρχοῦσιν
1829,Acts,5,35,8,προσέχετε,ἑαυτοῖς
1830,Acts,5,36,12,προσεκλίθη,ᾧ
1831,Acts,5,36,24,ἐπείθοντο,αὐτῷ
1832,Acts,5,37,23,ἐπείθοντο,αὐτῷ
1833,Acts,5,39,16,ἐπείσθησαν,αὐτῷ
1834,Acts,6,2,20,διακονεῖν,τραπέζαις
1835,Acts,6,4,4,καὶ,προσευχῇ
1836,Acts,6,4,7,καὶ,διακονίᾳ
1837,Acts,6,6,9,ἐπέθηκαν,αὐτοῖς
1838,Acts,6,7,23,ὑπήκουον,πίστει
1839,Acts,6,9,23,συζητοῦντες,Στεφάνῳ
1840,Acts,6,10,6,καὶ,σοφίᾳ
1841,Acts,6,10,9,καὶ,πνεύματι
1842,Acts,6,10,10,ἐλάλει,ᾧ
1843,Acts,6,14,20,παρέδωκεν,ἡμῖν
1844,Acts,7,2,15,ὤφθη,πατρὶ
1845,Acts,7,2,18,ὤφθη,ὄντι
1846,Acts,7,3,22,δείξω,σοι
1847,Acts,7,5,4,ἔδωκεν,αὐτῷ
1848,Acts,7,5,14,δοῦναι,αὐτῷ
1849,Acts,7,5,20,καὶ,σπέρματι
1850,Acts,7,5,26,ὄντος,αὐτῷ
1851,Acts,7,7,4,δουλεύσουσιν,ᾧ
1852,Acts,7,7,18,λατρεύσουσίν,μοι
1853,Acts,7,8,3,ἔδωκεν,αὐτῷ
1854,Acts,7,8,15,περιέτεμεν,ἡμέρᾳ
1855,Acts,7,10,11,ἔδωκεν,αὐτῷ
1856,Acts,7,13,8,ἀνεγνωρίσθη,ἀδελφοῖς
1857,Acts,7,13,14,ἐγένετο,Φαραὼ
1858,Acts,7,16,10,ὠνήσατο,ᾧ
1859,Acts,7,17,13,ὡμολόγησεν,Ἀβραάμ
1860,Acts,7,20,10,ἦν,θεῷ
1861,Acts,7,21,12,ἀνεθρέψατο,ἑαυτῇ
1862,Acts,7,22,5,ἐπαιδεύθη,σοφίᾳ
1863,Acts,7,22,11,καὶ,λόγοις
1864,Acts,7,22,13,καὶ,ἔργοις
1865,Acts,7,23,4,ἐπληροῦτο,αὐτῷ
1866,Acts,7,24,9,καταπονουμένῳ,τῷ
1867,Acts,7,24,10,ἐποίησεν,καταπονουμένῳ
1868,Acts,7,25,14,δίδωσιν,αὐτοῖς
1869,Acts,7,26,4,ὤφθη,ἡμέρᾳ
1870,Acts,7,26,6,ὤφθη,αὐτοῖς
1871,Acts,7,26,7,ὤφθη,μαχομένοις
1872,Acts,7,30,6,ὤφθη,αὐτῷ
1873,Acts,7,35,26,ὀφθέντος,αὐτῷ
1874,Acts,7,37,11,ἀναστήσει,ὑμῖν
1875,Acts,7,38,16,λαλοῦντος,αὐτῷ
1876,Acts,7,38,30,δοῦναι,ἡμῖν
1877,Acts,7,39,1,ἠθέλησαν,ᾧ
1878,Acts,7,40,5,Ποίησον,ἡμῖν
1879,Acts,7,40,24,ἐγένετο,αὐτῷ
1880,Acts,7,41,11,ἀνήγαγον,εἰδώλῳ
1881,Acts,7,42,10,λατρεύειν,στρατιᾷ
1882,Acts,7,42,24,προσηνέγκατέ,μοι
1883,Acts,7,43,18,προσκυνεῖν,αὐτοῖς
1884,Acts,7,44,7,ἦν,πατράσιν
1885,Acts,7,44,17,λαλῶν,Μωϋσῇ
1886,Acts,7,46,12,εὑρεῖν,θεῷ
1887,Acts,7,47,4,οἰκοδόμησεν,αὐτῷ
1888,Acts,7,49,15,οἰκοδομήσετέ,μοι
1889,Acts,7,51,4,καὶ,καρδίαις
1890,Acts,7,51,7,καὶ,ὠσίν
1891,Acts,7,51,11,ἀντιπίπτετε,πνεύματι
1892,Acts,7,54,6,διεπρίοντο,καρδίαις
1893,Acts,7,57,3,κράξαντες,φωνῇ
1894,Acts,7,60,6,ἔκραξεν,φωνῇ
1895,Acts,7,60,11,στήσῃς,αὐτοῖς
1896,Acts,8,1,6,συνευδοκῶν,ἀναιρέσει
1897,Acts,8,5,10,ἐκήρυσσεν,αὐτοῖς
1898,Acts,8,6,6,προσεῖχον,λεγομένοις
1899,Acts,8,6,12,καὶ,τῷ
1900,Acts,8,7,8,βοῶντα,φωνῇ
1901,Acts,8,10,1,προσεῖχον,ᾧ
1902,Acts,8,11,3,προσεῖχον,αὐτῷ
1903,Acts,8,11,7,ἐξεστακέναι,χρόνῳ
1904,Acts,8,11,9,ἐξεστακέναι,μαγείαις
1905,Acts,8,12,5,ἐπίστευσαν,Φιλίππῳ
1906,Acts,8,12,6,ἐπίστευσαν,εὐαγγελιζομένῳ
1907,Acts,8,13,12,προσκαρτερῶν,Φιλίππῳ
1908,Acts,8,18,17,προσήνεγκεν,αὐτοῖς
1909,Acts,8,19,3,Δότε,κἀμοὶ
1910,Acts,8,19,8,ἐπιθῶ,ᾧ
1911,Acts,8,21,3,ἔστιν,σοι
1912,Acts,8,22,15,ἀφεθήσεταί,σοι
1913,Acts,8,29,11,κολλήθητι,ἅρματι
1914,Acts,8,35,15,εὐηγγελίσατο,αὐτῷ
1915,Acts,9,1,16,προσελθὼν,ἀρχιερεῖ
1916,Acts,9,3,3,πορεύεσθαι,τῷ
1917,Acts,9,3,9,ἐγγίζειν,Δαμασκῷ
1918,Acts,9,6,10,λαληθήσεταί,σοι
1919,Acts,9,7,6,συνοδεύοντες,αὐτῷ
1920,Acts,9,12,11,ἐπιθέντα,αὐτῷ
1921,Acts,9,13,15,ἐποίησεν,ἁγίοις
1922,Acts,9,15,12,ἐστίν,μοι
1923,Acts,9,16,4,ὑποδείξω,αὐτῷ
1924,Acts,9,17,25,ὀφθείς,σοι
1925,Acts,9,17,29,ἤρχου,ᾗ
1926,Acts,9,24,4,ἐγνώσθη,Σαύλῳ
1927,Acts,9,26,8,κολλᾶσθαι,μαθηταῖς
1928,Acts,9,27,11,διηγήσατο,αὐτοῖς
1929,Acts,9,27,22,ἐλάλησεν,αὐτῷ
1930,Acts,9,31,19,καὶ,φόβῳ
1931,Acts,9,31,24,καὶ,παρακλήσει
1932,Acts,9,34,14,στρῶσον,σεαυτῷ
1933,Acts,9,39,5,συνῆλθεν,αὐτοῖς
1934,Acts,9,39,14,παρέστησαν,αὐτῷ
1935,Acts,9,41,3,δοὺς,αὐτῇ
1936,Acts,10,2,15,ποιῶν,λαῷ
1937,Acts,10,4,4,ἀτενίσας,αὐτῷ
1938,Acts,10,6,7,ἐστιν,ᾧ
1939,Acts,10,7,8,λαλῶν,αὐτῷ
1940,Acts,10,7,18,προσκαρτερούντων,αὐτῷ
1941,Acts,10,8,4,ἐξηγησάμενος,αὐτοῖς
1942,Acts,10,9,8,ἐγγιζόντων,πόλει
1943,Acts,10,11,14,καθιέμενον,ἀρχαῖς
1944,Acts,10,23,20,συνῆλθον,αὐτῷ
1945,Acts,10,25,9,συναντήσας,αὐτῷ
1946,Acts,10,27,3,συνομιλῶν,αὐτῷ
1947,Acts,10,28,10,ἐστιν,ἀνδρὶ
1948,Acts,10,28,15,ἢ,ἀλλοφύλῳ
1949,Acts,10,28,16,ἔδειξεν,κἀμοὶ
1950,Acts,10,29,9,μετεπέμψασθέ,λόγῳ
1951,Acts,10,33,23,προστεταγμένα,σοι
1952,Acts,10,35,12,ἐστιν,αὐτῷ
1953,Acts,10,36,6,ἀπέστειλεν,υἱοῖς
1954,Acts,10,38,10,καὶ,πνεύματι
1955,Acts,10,38,13,καὶ,δυνάμει
1956,Acts,10,39,14,καὶ,Ἰερουσαλήμ
1957,Acts,10,40,7,ἤγειρεν,ἡμέρᾳ
1958,Acts,10,41,6,γενέσθαι,μάρτυσι
1959,Acts,10,41,7,προκεχειροτονημένοις,τοῖς
1960,Acts,10,41,17,καὶ,αὐτῷ
1961,Acts,10,42,3,παρήγγειλεν,ἡμῖν
1962,Acts,10,42,6,κηρύξαι,λαῷ
1963,Acts,10,43,1,μαρτυροῦσιν,τούτῳ
1964,Acts,10,45,10,συνῆλθαν,Πέτρῳ
1965,Acts,10,46,5,λαλούντων,γλώσσαις
1966,Acts,11,3,10,συνέφαγες,αὐτοῖς
1967,Acts,11,4,5,ἐξετίθετο,αὐτοῖς
1968,Acts,11,5,19,καθιεμένην,ἀρχαῖς
1969,Acts,11,12,7,συνελθεῖν,αὐτοῖς
1970,Acts,11,13,3,ἀπήγγειλεν,ἡμῖν
1971,Acts,11,15,3,ἄρξασθαί,τῷ
1972,Acts,11,16,12,ἐβάπτισεν,ὕδατι
1973,Acts,11,17,7,ἔδωκεν,αὐτοῖς
1974,Acts,11,19,19,λαλοῦντες,μηδενὶ
1975,Acts,11,19,26,λαλοῦντες,Ἰουδαίοις
1976,Acts,11,23,15,προσμένειν,προθέσει
1977,Acts,11,23,20,προσμένειν,κυρίῳ
1978,Acts,11,24,16,προσετέθη,κυρίῳ
1979,Acts,11,26,8,ἐγένετο,αὐτοῖς
1980,Acts,11,29,18,πέμψαι,ἀδελφοῖς
1981,Acts,12,2,7,ἀνεῖλεν,μαχαίρῃ
1982,Acts,12,3,7,ἐστιν,Ἰουδαίοις
1983,Acts,12,4,9,παραδοὺς,τετραδίοις
1984,Acts,12,4,20,ἀναγαγεῖν,λαῷ
1985,Acts,12,6,9,κοιμώμενος,νυκτὶ
1986,Acts,12,6,19,δεδεμένος,ἁλύσεσιν
1987,Acts,12,8,25,ἀκολούθει,μοι
1988,Acts,12,10,21,ἠνοίγη,αὐτοῖς
1989,Acts,12,17,3,κατασείσας,αὐτοῖς
1990,Acts,12,17,5,κατασείσας,χειρὶ
1991,Acts,12,17,8,διηγήσατο,αὐτοῖς
1992,Acts,12,17,20,καὶ,Ἰακώβῳ
1993,Acts,12,17,23,καὶ,ἀδελφοῖς
1994,Acts,12,20,4,καὶ,Τυρίοις
1995,Acts,12,20,6,καὶ,Σιδωνίοις
1996,Acts,12,21,3,ἐδημηγόρει,ἡμέρᾳ
1997,Acts,12,23,14,ἔδωκεν,θεῷ
1998,Acts,13,2,5,λειτουργούντων,κυρίῳ
1999,Acts,13,2,15,Ἀφορίσατε,μοι
2000,Acts,13,3,9,ἐπιθέντες,αὐτοῖς
